"3956","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3957","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","2019","2","6.0000","69.75","4","0","26.94","42.81","null","61.37634",""
"3958","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3959","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","2019","3","10.0000","102.50","5","0","44.90","57.60","null","56.19512",""
"3960","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","2019","4","5.0000","51.25","4","0","22.45","28.80","null","56.19512",""
"3961","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","2019","5","6.0000","61.50","4","0","26.94","34.56","null","56.19512",""
"3962","Blueberries - Frozen","Jakubowski, Altenwerth and Little","null","2019","6","5.0000","51.25","3","0","22.45","28.80","null","56.19512",""
"3963","Wine - Semi Dry Riesling Vineland","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3964","Wine - Semi Dry Riesling Vineland","Jakubowski, Altenwerth and Little","null","2019","1","7.0000","99.75","6","0","49.08","50.67","null","50.79699",""
"3965","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3966","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3967","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","2019","2","6.0000","92.50","4","0","42.08","50.42","null","54.50811",""
"3968","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3969","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","2019","3","8.0000","114.00","5","0","56.11","57.89","null","50.78070",""
"3970","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","2019","4","5.0000","71.25","4","0","35.06","36.19","null","50.79298",""
"3971","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","2019","5","6.0000","85.50","4","0","42.08","43.42","null","50.78363",""
"3972","Wine - Sawmill Creek Autumn","Jakubowski, Altenwerth and Little","null","2019","6","5.0000","71.25","3","0","35.07","36.18","null","50.77895",""
"3973","Sugar - Sweet N Low, Individual","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3974","Sugar - Sweet N Low, Individual","Jakubowski, Altenwerth and Little","null","2019","1","2.0000","51.70","1","0","19.76","31.94","null","61.77950",""
"3975","Onions - Vidalia","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3976","Onions - Vidalia","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3977","Onions - Vidalia","Jakubowski, Altenwerth and Little","null","2019","3","1.0000","34.10","1","0","9.88","24.22","null","71.02639",""
"3978","Onions - Vidalia","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3979","Arctic Char - Fresh, Whole","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3980","Arctic Char - Fresh, Whole","Jakubowski, Altenwerth and Little","null","2019","6","1.0000","15.25","1","0","5.54","9.71","null","63.67213",""
"3981","Pants Custom Dry Clean","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3982","Pants Custom Dry Clean","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3983","Sage Derby","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3984","Sage Derby","Jakubowski, Altenwerth and Little","null","2019","3","1.0000","40.15","1","0","18.73","21.42","null","53.34994",""
"3985","Cheese - Camembert","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3986","Cheese - Camembert","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3987","Soup - French Can Pea","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3988","Soup - French Can Pea","Jakubowski, Altenwerth and Little","null","2019","1","1.0000","17.60","1","0","13.98","3.62","null","20.56818",""
"3989","Ice Cream Bar - Hagen Daz","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3990","Ice Cream Bar - Hagen Daz","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3991","Ice Cream Bar - Hagen Daz","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3992","null","null","Customer Total:","null","null","null","1,631.43","null","null","760.87","null","null","null",""
"3993","Ice Cream Bar - Hagen Daz","Jakubowski, Altenwerth and Little","null","null","null","null","null","null","null","null","null","null","null",""
"3994","Ice Cream Bar - Hagen Daz","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"3995","Wine - Riesling Alsace Ac 2001","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"3996","Wine - Riesling Alsace Ac 2001","Bogisich, Lang and Friesen","null","2019","1","1.0000","12.50","1","0","4.48","8.02","null","64.16000",""
"3997","Paste - Black Olive","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"3998","Paste - Black Olive","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"3999","Tomatoes","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4000","Tomatoes","Bogisich, Lang and Friesen","null","2019","4","0.0000","0.00","0","1","0.00","0.00","null","0.00000",""
"4001","Chinese Foods - Plain Fried Rice","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4002","Chinese Foods - Plain Fried Rice","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4003","Mix Pina Colada","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4004","Mix Pina Colada","Bogisich, Lang and Friesen","null","2019","4","0.0000","0.00","0","1","0.00","0.00","null","0.00000",""
"4005","Lidsoupcont Rp12dn","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4006","Lidsoupcont Rp12dn","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4007","Kohlrabi","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4008","Kohlrabi","Bogisich, Lang and Friesen","null","2019","1","6.0000","60.00","6","0","24.78","35.22","null","58.70000",""
"4009","Puree - Guava","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4010","Puree - Guava","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4011","Puree - Guava","Bogisich, Lang and Friesen","null","2019","2","4.0000","54.88","5","1","16.52","26.48","null","61.58140",""
"4012","Puree - Guava","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4013","Puree - Guava","Bogisich, Lang and Friesen","null","2019","3","5.0000","50.00","5","0","20.65","29.35","null","58.70000",""
"4014","Puree - Guava","Bogisich, Lang and Friesen","null","2019","4","6.0000","60.00","6","0","24.78","35.22","null","58.70000",""
"4015","Puree - Guava","Bogisich, Lang and Friesen","null","2019","5","7.0000","70.00","7","0","28.91","41.09","null","58.70000",""
"4016","Puree - Guava","Bogisich, Lang and Friesen","null","2019","6","5.0000","50.00","5","0","20.65","29.35","null","58.70000",""
"4017","Tomatoes - Grape","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4018","Tomatoes - Grape","Bogisich, Lang and Friesen","null","2019","1","14.0000","150.50","12","0","68.88","81.62","null","54.23256",""
"4019","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4020","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4021","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","2019","2","14.0000","150.50","11","0","68.88","81.62","null","54.23256",""
"4022","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4023","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","2019","3","18.0000","195.75","15","0","88.56","107.19","null","54.75862",""
"4024","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","2019","4","17.0000","193.50","15","1","84.72","98.03","null","53.64159",""
"4025","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","2019","5","14.0000","150.50","12","0","68.88","81.62","null","54.23256",""
"4026","Zucchini - Mini, Green","Bogisich, Lang and Friesen","null","2019","6","12.0000","129.00","11","0","59.04","69.96","null","54.23256",""
"4027","Basil - Primerba, Paste","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4028","Basil - Primerba, Paste","Bogisich, Lang and Friesen","null","2019","3","1.0000","12.93","1","0","6.71","6.22","null","48.10518",""
"4029","Salsify, Organic","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4030","Salsify, Organic","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4031","Cheese - Fontina","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4032","Cheese - Fontina","Bogisich, Lang and Friesen","null","2019","1","4.0000","50.80","1","0","46.95","3.85","null","7.57874",""
"4033","Sausage - Andouille","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4034","Sausage - Andouille","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4035","Flour - Bran, Red","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4036","Flour - Bran, Red","Bogisich, Lang and Friesen","null","2019","1","3.0000","37.20","1","0","38.58","-1.38","null","-3.70968",""
"4037","Artichokes - Jerusalem","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4038","Artichokes - Jerusalem","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4039","Cape Capensis - Fillet","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4040","Cape Capensis - Fillet","Bogisich, Lang and Friesen","null","2019","1","1.0000","11.25","1","0","9.78","1.47","null","13.06667",""
"4041","Roe - White Fish","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4042","Roe - White Fish","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4043","Roe - White Fish","Bogisich, Lang and Friesen","null","2019","3","2.0000","22.50","1","0","19.22","3.28","null","14.57778",""
"4044","Roe - White Fish","Bogisich, Lang and Friesen","null","null","null","null","null","null","null","null","null","null","null",""
"4045","Roe - White Fish","Bogisich, Lang and Friesen","null","2019","6","1.0000","11.25","1","0","9.80","1.45","null","12.88889",""
